date,tenant_id,product_id,warehouse_id,transaction_type,quantity,reason,reference_id,reference_type,notes,cost_price,total_value
2024-11-29,tenant-4,prod-20,wh-5,out,-9,sale,order-4784,order,Sale transaction for order SO-20241129-3251,108.38875340358457,975.4987806322612
2024-11-30,tenant-4,prod-20,wh-2,out,-5,sale,order-9857,order,Sale transaction for order SO-20241130-9525,108.38875340358457,541.9437670179228
2024-12-01,tenant-4,prod-20,wh-5,out,-8,sale,order-7143,order,Sale transaction for order SO-20241201-5725,108.38875340358457,867.1100272286766
2024-12-06,tenant-4,prod-20,wh-1,out,-1,sale,order-1023,order,Sale transaction for order SO-20241206-7294,108.38875340358457,108.38875340358457
2024-12-08,tenant-4,prod-20,wh-4,out,-6,sale,order-2691,order,Sale transaction for order SO-20241208-6755,108.38875340358457,650.3325204215074
2024-12-11,tenant-4,prod-20,wh-1,out,-6,sale,order-4262,order,Sale transaction for order SO-20241211-6622,108.38875340358457,650.3325204215074
2024-12-12,tenant-4,prod-20,wh-2,out,-6,sale,order-3569,order,Sale transaction for order SO-20241212-8935,108.38875340358457,650.3325204215074
2024-12-14,tenant-4,prod-20,wh-5,out,-5,sale,order-9450,order,Sale transaction for order SO-20241214-5403,108.38875340358457,541.9437670179228
2024-12-18,tenant-4,prod-20,wh-4,out,-2,sale,order-1222,order,Sale transaction for order SO-20241218-8309,108.38875340358457,216.77750680716915
2024-12-19,tenant-4,prod-20,wh-5,out,-8,sale,order-7273,order,Sale transaction for order SO-20241219-8110,108.38875340358457,867.1100272286766
2024-12-21,tenant-4,prod-20,wh-3,out,-3,sale,order-1158,order,Sale transaction for order SO-20241221-6162,108.38875340358457,325.1662602107537
2024-12-26,tenant-4,prod-20,wh-5,out,-9,sale,order-6358,order,Sale transaction for order SO-20241226-4539,108.38875340358457,975.4987806322612
2024-12-27,tenant-4,prod-20,wh-5,out,-5,sale,order-9687,order,Sale transaction for order SO-20241227-5353,108.38875340358457,541.9437670179228
2024-12-28,tenant-4,prod-20,wh-2,out,-1,sale,order-9387,order,Sale transaction for order SO-20241228-7527,108.38875340358457,108.38875340358457
2025-01-02,tenant-4,prod-20,wh-4,out,-3,sale,order-2921,order,Sale transaction for order SO-20250102-8352,108.38875340358457,325.1662602107537
2025-01-03,tenant-4,prod-20,wh-3,out,-7,sale,order-6215,order,Sale transaction for order SO-20250103-2090,108.38875340358457,758.721273825092
2025-01-06,tenant-4,prod-20,wh-3,in,77,restock,PO-1624,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,8345.934012076012
2025-01-08,tenant-4,prod-20,wh-3,out,-8,sale,order-4215,order,Sale transaction for order SO-20250108-3304,108.38875340358457,867.1100272286766
2025-01-10,tenant-4,prod-20,wh-1,out,-2,sale,order-1849,order,Sale transaction for order SO-20250110-3075,108.38875340358457,216.77750680716915
2025-01-11,tenant-4,prod-20,wh-3,out,-2,sale,order-2012,order,Sale transaction for order SO-20250111-2287,108.38875340358457,216.77750680716915
2025-01-15,tenant-4,prod-20,wh-3,out,-8,sale,order-6122,order,Sale transaction for order SO-20250115-2042,108.38875340358457,867.1100272286766
2025-01-16,tenant-4,prod-20,wh-5,out,-2,sale,order-3009,order,Sale transaction for order SO-20250116-8274,108.38875340358457,216.77750680716915
2025-01-20,tenant-4,prod-20,wh-5,out,-3,sale,order-5171,order,Sale transaction for order SO-20250120-1001,108.38875340358457,325.1662602107537
2025-01-22,tenant-4,prod-20,wh-2,out,-3,sale,order-9409,order,Sale transaction for order SO-20250122-5952,108.38875340358457,325.1662602107537
2025-01-25,tenant-4,prod-20,wh-2,out,-6,sale,order-7751,order,Sale transaction for order SO-20250125-4728,108.38875340358457,650.3325204215074
2025-01-27,tenant-4,prod-20,wh-2,out,-10,sale,order-2430,order,Sale transaction for order SO-20250127-2676,108.38875340358457,1083.8875340358456
2025-01-31,tenant-4,prod-20,wh-5,out,-3,sale,order-1107,order,Sale transaction for order SO-20250131-2265,108.38875340358457,325.1662602107537
2025-02-01,tenant-4,prod-20,wh-1,out,-10,sale,order-2950,order,Sale transaction for order SO-20250201-8893,108.38875340358457,1083.8875340358456
2025-02-05,tenant-4,prod-20,wh-3,out,-10,sale,order-7441,order,Sale transaction for order SO-20250205-8008,108.38875340358457,1083.8875340358456
2025-02-06,tenant-4,prod-20,wh-4,out,-7,sale,order-8062,order,Sale transaction for order SO-20250206-1226,108.38875340358457,758.721273825092
2025-02-07,tenant-4,prod-20,wh-3,out,-4,sale,order-5854,order,Sale transaction for order SO-20250207-4845,108.38875340358457,433.5550136143383
2025-02-13,tenant-4,prod-20,wh-5,out,-5,sale,order-3030,order,Sale transaction for order SO-20250213-1508,108.38875340358457,541.9437670179228
2025-02-14,tenant-4,prod-20,wh-3,in,62,restock,PO-4771,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,6720.102711022244
2025-02-15,tenant-4,prod-20,wh-3,out,-10,sale,order-7712,order,Sale transaction for order SO-20250215-5263,108.38875340358457,1083.8875340358456
2025-02-17,tenant-4,prod-20,wh-3,out,-7,sale,order-1216,order,Sale transaction for order SO-20250217-2866,108.38875340358457,758.721273825092
2025-02-19,tenant-4,prod-20,wh-5,out,-4,sale,order-4485,order,Sale transaction for order SO-20250219-7153,108.38875340358457,433.5550136143383
2025-02-24,tenant-4,prod-20,wh-1,out,-9,sale,order-8955,order,Sale transaction for order SO-20250224-3304,108.38875340358457,975.4987806322612
2025-03-08,tenant-4,prod-20,wh-3,out,-10,sale,order-3247,order,Sale transaction for order SO-20250308-6854,108.38875340358457,1083.8875340358456
2025-03-10,tenant-4,prod-20,wh-1,out,-9,sale,order-6316,order,Sale transaction for order SO-20250310-4512,108.38875340358457,975.4987806322612
2025-03-12,tenant-4,prod-20,wh-1,out,-7,sale,order-6601,order,Sale transaction for order SO-20250312-5585,108.38875340358457,758.721273825092
2025-03-15,tenant-4,prod-20,wh-1,out,-6,sale,order-5678,order,Sale transaction for order SO-20250315-3970,108.38875340358457,650.3325204215074
2025-03-18,tenant-4,prod-20,wh-4,in,33,restock,PO-2806,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,3576.8288623182907
2025-03-17,tenant-4,prod-20,wh-3,out,-5,sale,order-6664,order,Sale transaction for order SO-20250317-1902,108.38875340358457,541.9437670179228
2025-03-18,tenant-4,prod-20,wh-1,out,-3,sale,order-9634,order,Sale transaction for order SO-20250318-5571,108.38875340358457,325.1662602107537
2025-03-19,tenant-4,prod-20,wh-1,out,-1,sale,order-6443,order,Sale transaction for order SO-20250319-3805,108.38875340358457,108.38875340358457
2025-03-21,tenant-4,prod-20,wh-5,out,-10,sale,order-7377,order,Sale transaction for order SO-20250321-6292,108.38875340358457,1083.8875340358456
2025-03-22,tenant-4,prod-20,wh-5,out,-5,sale,order-2343,order,Sale transaction for order SO-20250322-6032,108.38875340358457,541.9437670179228
2025-03-24,tenant-4,prod-20,wh-2,out,-5,sale,order-5188,order,Sale transaction for order SO-20250324-6027,108.38875340358457,541.9437670179228
2025-03-26,tenant-4,prod-20,wh-2,out,-6,sale,order-9322,order,Sale transaction for order SO-20250326-6387,108.38875340358457,650.3325204215074
2025-03-31,tenant-4,prod-20,wh-3,in,33,restock,PO-6941,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,3576.8288623182907
2025-03-30,tenant-4,prod-20,wh-3,out,-4,sale,order-7770,order,Sale transaction for order SO-20250330-7728,108.38875340358457,433.5550136143383
2025-03-31,tenant-4,prod-20,wh-1,out,-3,sale,order-3539,order,Sale transaction for order SO-20250331-2486,108.38875340358457,325.1662602107537
2025-04-04,tenant-4,prod-20,wh-4,out,-1,sale,order-7064,order,Sale transaction for order SO-20250404-2239,108.38875340358457,108.38875340358457
2025-04-06,tenant-4,prod-20,wh-1,out,-2,sale,order-6917,order,Sale transaction for order SO-20250406-2799,108.38875340358457,216.77750680716915
2025-04-08,tenant-4,prod-20,wh-3,out,-1,sale,order-1211,order,Sale transaction for order SO-20250408-1998,108.38875340358457,108.38875340358457
2025-04-14,tenant-4,prod-20,wh-1,out,-9,sale,order-9282,order,Sale transaction for order SO-20250414-4143,108.38875340358457,975.4987806322612
2025-04-22,tenant-4,prod-20,wh-5,out,-3,sale,order-1726,order,Sale transaction for order SO-20250422-7201,108.38875340358457,325.1662602107537
2025-04-23,tenant-4,prod-20,wh-3,out,-10,sale,order-2974,order,Sale transaction for order SO-20250423-2101,108.38875340358457,1083.8875340358456
2025-04-24,tenant-4,prod-20,wh-3,out,-7,sale,order-6937,order,Sale transaction for order SO-20250424-1069,108.38875340358457,758.721273825092
2025-04-26,tenant-4,prod-20,wh-1,out,-10,sale,order-8892,order,Sale transaction for order SO-20250426-1538,108.38875340358457,1083.8875340358456
2025-04-28,tenant-4,prod-20,wh-5,out,-6,sale,order-5068,order,Sale transaction for order SO-20250428-4481,108.38875340358457,650.3325204215074
2025-04-30,tenant-4,prod-20,wh-5,out,-2,sale,order-3910,order,Sale transaction for order SO-20250430-2985,108.38875340358457,216.77750680716915
2025-05-11,tenant-4,prod-20,wh-4,out,-2,sale,order-2119,order,Sale transaction for order SO-20250511-6394,108.38875340358457,216.77750680716915
2025-05-12,tenant-4,prod-20,wh-5,out,-10,sale,order-9612,order,Sale transaction for order SO-20250512-5302,108.38875340358457,1083.8875340358456
2025-05-15,tenant-4,prod-20,wh-2,out,-2,sale,order-8427,order,Sale transaction for order SO-20250515-8128,108.38875340358457,216.77750680716915
2025-05-19,tenant-4,prod-20,wh-1,out,-9,sale,order-2099,order,Sale transaction for order SO-20250519-7567,108.38875340358457,975.4987806322612
2025-05-20,tenant-4,prod-20,wh-1,out,-10,sale,order-5248,order,Sale transaction for order SO-20250520-1178,108.38875340358457,1083.8875340358456
2025-05-26,tenant-4,prod-20,wh-4,in,80,restock,PO-6953,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,8671.100272286765
2025-05-23,tenant-4,prod-20,wh-4,out,-4,sale,order-1080,order,Sale transaction for order SO-20250523-5705,108.38875340358457,433.5550136143383
2025-05-27,tenant-4,prod-20,wh-2,out,-1,sale,order-4216,order,Sale transaction for order SO-20250527-7198,108.38875340358457,108.38875340358457
2025-05-29,tenant-4,prod-20,wh-4,out,-10,sale,order-1920,order,Sale transaction for order SO-20250529-6199,108.38875340358457,1083.8875340358456
2025-05-30,tenant-4,prod-20,wh-3,out,-7,sale,order-7426,order,Sale transaction for order SO-20250530-2133,108.38875340358457,758.721273825092
2025-06-03,tenant-4,prod-20,wh-5,out,-1,sale,order-4523,order,Sale transaction for order SO-20250603-4592,108.38875340358457,108.38875340358457
2025-06-07,tenant-4,prod-20,wh-5,out,-7,sale,order-2684,order,Sale transaction for order SO-20250607-9070,108.38875340358457,758.721273825092
2025-06-11,tenant-4,prod-20,wh-5,out,-8,sale,order-4809,order,Sale transaction for order SO-20250611-8049,108.38875340358457,867.1100272286766
2025-06-13,tenant-4,prod-20,wh-5,out,-1,sale,order-6362,order,Sale transaction for order SO-20250613-8465,108.38875340358457,108.38875340358457
2025-06-19,tenant-4,prod-20,wh-5,out,-8,sale,order-9832,order,Sale transaction for order SO-20250619-8011,108.38875340358457,867.1100272286766
2025-06-22,tenant-4,prod-20,wh-4,out,-9,sale,order-2241,order,Sale transaction for order SO-20250622-3735,108.38875340358457,975.4987806322612
2025-07-01,tenant-4,prod-20,wh-2,out,-2,sale,order-1479,order,Sale transaction for order SO-20250701-6269,108.38875340358457,216.77750680716915
2025-07-04,tenant-4,prod-20,wh-5,out,-3,sale,order-4356,order,Sale transaction for order SO-20250704-2327,108.38875340358457,325.1662602107537
2025-07-07,tenant-4,prod-20,wh-1,out,-3,sale,order-7088,order,Sale transaction for order SO-20250707-9577,108.38875340358457,325.1662602107537
2025-07-08,tenant-4,prod-20,wh-4,in,72,restock,PO-9819,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,7803.990245058089
2025-07-09,tenant-4,prod-20,wh-5,out,-6,sale,order-4351,order,Sale transaction for order SO-20250709-5489,108.38875340358457,650.3325204215074
2025-07-13,tenant-4,prod-20,wh-4,in,67,restock,PO-8810,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,7262.046478040166
2025-07-16,tenant-4,prod-20,wh-3,out,-10,sale,order-5220,order,Sale transaction for order SO-20250716-3820,108.38875340358457,1083.8875340358456
2025-07-19,tenant-4,prod-20,wh-5,out,-3,sale,order-2895,order,Sale transaction for order SO-20250719-2668,108.38875340358457,325.1662602107537
2025-07-25,tenant-4,prod-20,wh-2,in,27,restock,PO-8894,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,2926.4963418967836
2025-07-22,tenant-4,prod-20,wh-3,out,-5,sale,order-4162,order,Sale transaction for order SO-20250722-7680,108.38875340358457,541.9437670179228
2025-07-24,tenant-4,prod-20,wh-3,out,-2,sale,order-7102,order,Sale transaction for order SO-20250724-5624,108.38875340358457,216.77750680716915
2025-08-01,tenant-4,prod-20,wh-5,out,-3,sale,order-2172,order,Sale transaction for order SO-20250801-9129,108.38875340358457,325.1662602107537
2025-08-05,tenant-4,prod-20,wh-2,out,-9,sale,order-6245,order,Sale transaction for order SO-20250805-5361,108.38875340358457,975.4987806322612
2025-08-07,tenant-4,prod-20,wh-3,out,-3,sale,order-6869,order,Sale transaction for order SO-20250807-4622,108.38875340358457,325.1662602107537
2025-08-14,tenant-4,prod-20,wh-2,in,67,restock,PO-4701,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,7262.046478040166
2025-08-08,tenant-4,prod-20,wh-5,out,-1,sale,order-2699,order,Sale transaction for order SO-20250808-1706,108.38875340358457,108.38875340358457
2025-08-09,tenant-4,prod-20,wh-1,out,-10,sale,order-3401,order,Sale transaction for order SO-20250809-3436,108.38875340358457,1083.8875340358456
2025-08-15,tenant-4,prod-20,wh-5,out,-7,sale,order-3834,order,Sale transaction for order SO-20250815-2515,108.38875340358457,758.721273825092
2025-08-17,tenant-4,prod-20,wh-3,out,-8,sale,order-3265,order,Sale transaction for order SO-20250817-7957,108.38875340358457,867.1100272286766
2025-08-21,tenant-4,prod-20,wh-1,out,-1,sale,order-2654,order,Sale transaction for order SO-20250821-8662,108.38875340358457,108.38875340358457
2025-08-25,tenant-4,prod-20,wh-2,out,-8,sale,order-6987,order,Sale transaction for order SO-20250825-4704,108.38875340358457,867.1100272286766
2025-08-26,tenant-4,prod-20,wh-3,out,-7,sale,order-3283,order,Sale transaction for order SO-20250826-6033,108.38875340358457,758.721273825092
2025-09-02,tenant-4,prod-20,wh-2,out,-5,sale,order-4965,order,Sale transaction for order SO-20250902-5336,108.38875340358457,541.9437670179228
2025-09-06,tenant-4,prod-20,wh-5,out,-7,sale,order-5461,order,Sale transaction for order SO-20250906-6453,108.38875340358457,758.721273825092
2025-09-07,tenant-4,prod-20,wh-5,out,-7,sale,order-1024,order,Sale transaction for order SO-20250907-9024,108.38875340358457,758.721273825092
2025-09-12,tenant-4,prod-20,wh-5,out,-6,sale,order-5339,order,Sale transaction for order SO-20250912-5613,108.38875340358457,650.3325204215074
2025-09-13,tenant-4,prod-20,wh-1,out,-7,sale,order-4962,order,Sale transaction for order SO-20250913-5700,108.38875340358457,758.721273825092
2025-09-25,tenant-4,prod-20,wh-1,out,-9,sale,order-5082,order,Sale transaction for order SO-20250925-6643,108.38875340358457,975.4987806322612
2025-09-27,tenant-4,prod-20,wh-2,out,-8,sale,order-9204,order,Sale transaction for order SO-20250927-6666,108.38875340358457,867.1100272286766
2023-09-30,tenant-5,prod-21,wh-1,out,-5,sale,order-3786,order,Sale transaction for order SO-20230930-2024,426.74167390667697,2133.708369533385
2023-10-07,tenant-5,prod-21,wh-4,out,-7,sale,order-3561,order,Sale transaction for order SO-20231007-3317,426.74167390667697,2987.1917173467386
2023-10-10,tenant-5,prod-21,wh-5,in,78,restock,PO-1511,purchase_order,Restock transaction for Smartphone 1,426.74167390667697,33285.8505647208
2023-10-09,tenant-5,prod-21,wh-4,out,-10,sale,order-5725,order,Sale transaction for order SO-20231009-3035,426.74167390667697,4267.41673906677
2023-10-11,tenant-5,prod-21,wh-1,out,-8,sale,order-4293,order,Sale transaction for order SO-20231011-1329,426.74167390667697,3413.9333912534157
2023-10-12,tenant-5,prod-21,wh-1,out,-7,sale,order-9367,order,Sale transaction for order SO-20231012-3620,426.74167390667697,2987.1917173467386
2023-10-21,tenant-5,prod-21,wh-2,out,-10,sale,order-9495,order,Sale transaction for order SO-20231021-2628,426.74167390667697,4267.41673906677
2023-10-25,tenant-5,prod-21,wh-2,out,-6,sale,order-9363,order,Sale transaction for order SO-20231025-1863,426.74167390667697,2560.4500434400616
2023-10-28,tenant-5,prod-21,wh-1,in,21,restock,PO-4701,purchase_order,Restock transaction for Smartphone 1,426.74167390667697,8961.575152040215
2023-10-26,tenant-5,prod-21,wh-4,out,-6,sale,order-5486,order,Sale transaction for order SO-20231026-6563,426.74167390667697,2560.4500434400616
2023-10-27,tenant-5,prod-21,wh-3,out,-6,sale,order-2083,order,Sale transaction for order SO-20231027-7773,426.74167390667697,2560.4500434400616
2023-10-28,tenant-5,prod-21,wh-1,out,-4,sale,order-7231,order,Sale transaction for order SO-20231028-4248,426.74167390667697,1706.9666956267079
2023-10-30,tenant-5,prod-21,wh-1,out,-5,sale,order-4905,order,Sale transaction for order SO-20231030-6912,426.74167390667697,2133.708369533385
2023-10-31,tenant-5,prod-21,wh-4,out,-6,sale,order-5921,order,Sale transaction for order SO-20231031-5659,426.74167390667697,2560.4500434400616
